Sampling Point Id,Air Pollutant,Air Pollution Level,Year,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude
SPO-LT00002_06001_100,PM2.5,9.78,2009,Background,urban,25.2108,54.6861
SPO-LT00002_06001_100,PM2.5,18.988,2010,Background,urban,25.2108,54.6861
SPO-FR07007_06001_100,PM2.5,12.0,2005,Traffic,urban,3.0828,45.7803
SPO-FR04058_6001,PM2.5,31.552,2012,Traffic,urban,2.3567,48.9253
SPO-FR07007_06001_100,PM2.5,16.184,2002,Traffic,urban,3.0828,45.7803
SPO-FR12032_06001_100,PM2.5,11.96,2006,Traffic,urban,1.4458,43.5972
SPO-FR12032_06001_100,PM2.5,14.345,2008,Traffic,urban,1.4458,43.5972
SPO-FR19002_6001,PM2.5,11.744,2011,Traffic,urban,-1.6659,48.1086
SPO-FR14013_6001,PM2.5,20.786,2012,Traffic,urban,4.0341,49.2477
SPO-FR11029_06001_100,PM2.5,16.098,2002,Background,urban,3.0045,50.6324
SPO-FR21035_06001_100,PM2.5,10.715,2005,Background,urban,-1.6267,49.6364
SPO-FR25043_06001_100,PM2.5,14.3,2003,Background,urban,1.099,49.4005
SPO-FR17004_06001_100,PM2.5,11.031,2005,Background,urban,5.9716,47.222
SPO-FR31004_06001_100,PM2.5,22.167,2010,Background,urban,-0.525,44.8356
SPO-FR21035_06001_100,PM2.5,13.628,2006,Background,urban,-1.6267,49.6364
SPO-FR04034_6001,PM2.5,13.473,2006,Background,urban,2.3758,48.7758
SPO-FR04002_6001,PM2.5,13.104,2004,Background,urban,2.2947,48.9297
SPO-FR31004_06001_100,PM2.5,13.453,2003,Background,urban,-0.525,44.8356
SPO-FR04055_06001_100,PM2.5,14.231,2002,Background,urban,2.3446,48.8621
SPO-FR04055_06001_100,PM2.5,14.324,2005,Background,urban,2.3446,48.8621
SPO-FR18044_06001_100,PM2.5,18.195,2010,Background,urban,2.2986,49.8994
SPO-FR25043_06001_100,PM2.5,12.871,2004,Background,urban,1.099,49.4005
SPO-FR34025_06001_100,PM2.5,11.247,2006,Background,urban,0.6829,47.4191
SPO-FR17004_06001_100,PM2.5,13.334,2012,Background,urban,5.9716,47.222
SPO-FR04002_6001,PM2.5,13.175,2005,Background,urban,2.2947,48.9297
SPO-FR04002_6001,PM2.5,18.444,2010,Background,urban,2.2947,48.9297
SPO-FR25043_06001_100,PM2.5,13.893,2006,Background,urban,1.099,49.4005
SPO-FR31013_6001,PM2.5,16.786,2004,Background,urban,-0.3911,43.3108
SPO-FR31013_6001,PM2.5,13.306,2006,Background,urban,-0.3911,43.3108
SPO-FR16038_6001,PM2.5,14.868,2006,Background,urban,7.7663,48.5704
SPO-FR16038_6001,PM2.5,17.617,2012,Background,urban,7.7663,48.5704
SPO-FR11025_6001,PM2.5,22.401,2010,Background,urban,3.0903,50.6281
SPO-FR10016_6001,PM2.5,18.614,2008,Background,urban,1.8431,50.9473
SPO-FR01011_6001,PM2.5,21.321,2012,Background,urban,6.1808,49.1194
SPO-FR10016_6001,PM2.5,19.338,2009,Background,urban,1.8431,50.9473
SPO-FR10016_6001,PM2.5,18.825,2010,Background,urban,1.8431,50.9473
SPO-FR01011_6001,PM2.5,19.233,2009,Background,urban,6.1808,49.1194
SPO-FR18042_6001,PM2.5,12.801,2004,Background,urban,3.284,49.8513
SPO-FR18042_6001,PM2.5,13.714,2006,Background,urban,3.284,49.8513
SPO-FR18042_6001,PM2.5,20.084,2010,Background,urban,3.284,49.8513
SPO-FR18042_6001,PM2.5,21.658,2011,Background,urban,3.284,49.8513
SPO-FR11025_6001,PM2.5,16.693,2012,Background,urban,3.0903,50.6281
SPO-FR30034_6001,PM2.5,14.9,2005,Background,urban,6.1904,48.6882
SPO-FR30034_6001,PM2.5,12.836,2006,Background,urban,6.1904,48.6882
SPO-FR16038_6001,PM2.5,12.674,2007,Background,urban,7.7663,48.5704
SPO-FR16038_6001,PM2.5,18.738,2010,Background,urban,7.7663,48.5704
SPO-FR14012_6001,PM2.5,16.775,2009,Background,urban,4.0206,49.2242
SPO-FR26005_6001,PM2.5,11.745,2009,Background,urban,5.0659,47.3074
SPO-NL00704_06001_100,PM2.5,14.174,2012,Industrial,urban,4.7735,52.428
SPO-NL00701_06001_101,PM2.5,16.327,2010,Background,urban,4.8167,52.448
SPO-NL00701_06001_101,PM2.5,16.961,2011,Background,urban,4.8167,52.448
SPO-NL00701_06001_100,PM2.5,15.213,2009,Background,urban,4.8167,52.448
SPO-NL00701_06001_100,PM2.5,14.108,2008,Background,urban,4.8167,52.448
SPO-NL00701_06001_101,PM2.5,14.558,2012,Background,urban,4.8167,52.448
SPO-NL00551_06001_100,PM2.5,14.949,2012,Industrial,urban,4.6018,52.463
SPO-NL00821_06001_100,PM2.5,16.271,2010,Background,urban,6.9195,52.2345
SPO-NL00821_06001_100,PM2.5,12.82,2012,Background,urban,6.9195,52.2345
SPO-NL00821_06001_100,PM2.5,14.718,2011,Background,urban,6.9195,52.2345
SPO-NL00820_06001_100,PM2.5,19.348,2009,Background,urban,6.9094,52.2175
SPO-NL00820_06001_100,PM2.5,20.322,2010,Background,urban,6.9094,52.2175
SPO-NL00553_06001_100,PM2.5,15.262,2012,Industrial,urban,4.602,52.494
SPO-NL00937_06001_100,PM2.5,13.87,2012,Traffic,urban,6.5789,53.2178
SPO-NL00937_06001_100,PM2.5,19.676,2010,Traffic,urban,6.5789,53.2178
SPO-NL00937_06001_100,PM2.5,16.389,2009,Traffic,urban,6.5789,53.2178
SPO-NL00937_06001_100,PM2.5,18.327,2011,Traffic,urban,6.5789,53.2178
SPO-NL00742_06001_100,PM2.5,22.072,2008,Background,urban,5.8569,51.8382
SPO-NL00742_06001_100,PM2.5,16.229,2011,Background,urban,5.8569,51.8382
SPO-NL00742_06001_100,PM2.5,12.67,2012,Background,urban,5.8569,51.8382
SPO-NL00742_06001_100,PM2.5,17.285,2010,Background,urban,5.8569,51.8382
SPO-NL00742_06001_100,PM2.5,19.188,2009,Background,urban,5.8569,51.8382
SPO-NL00741_06001_100,PM2.5,21.549,2010,Traffic,urban,5.8578,51.8414
SPO-NL00741_06001_100,PM2.5,18.726,2011,Traffic,urban,5.8578,51.8414
SPO-NL00741_06001_100,PM2.5,16.805,2009,Traffic,urban,5.8578,51.8414
SPO-NL00741_06001_100,PM2.5,14.295,2012,Traffic,urban,5.8578,51.8414
SPO-NL00136_06001_100,PM2.5,18.82,2009,Traffic,urban,5.9705,50.888
SPO-NL00136_06001_100,PM2.5,20.041,2010,Traffic,urban,5.9705,50.888
SPO-NL00136_06001_100,PM2.5,20.072,2008,Traffic,urban,5.9705,50.888
SPO-NL00136_06001_100,PM2.5,17.538,2011,Traffic,urban,5.9705,50.888
SPO-NL00136_06001_100,PM2.5,14.915,2012,Traffic,urban,5.9705,50.888
SPO-NL00137_06001_100,PM2.5,13.64,2011,Background,urban,5.9773,50.8849
SPO-NL00137_06001_100,PM2.5,16.614,2009,Background,urban,5.9773,50.8849
SPO-NL00137_06001_100,PM2.5,14.143,2012,Background,urban,5.9773,50.8849
SPO-NL00137_06001_100,PM2.5,19.814,2010,Background,urban,5.9773,50.8849
SPO-NL00137_06001_100,PM2.5,16.217,2008,Background,urban,5.9773,50.8849
SPO-NL00404_06001_100,PM2.5,16.611,2010,Background,urban,4.2892,52.0771
SPO-NL00404_06001_100,PM2.5,12.819,2012,Background,urban,4.2892,52.0771
SPO-NL00404_06001_100,PM2.5,15.628,2011,Background,urban,4.2892,52.0771
SPO-NL00404_06001_100,PM2.5,17.236,2009,Background,urban,4.2892,52.0771
SPO-NL00404_06001_100,PM2.5,17.046,2008,Background,urban,4.2892,52.0771
SPO-NL00247_06001_100,PM2.5,16.977,2010,Background,urban,5.3933,51.4074
SPO-NL00247_06001_100,PM2.5,14.24,2009,Background,urban,5.3933,51.4074
SPO-NL00247_06001_100,PM2.5,15.385,2011,Background,urban,5.3933,51.4074
SPO-NL00247_06001_100,PM2.5,12.861,2012,Background,urban,5.3933,51.4074
SPO-NL00242_06001_100,PM2.5,25.705,2009,Background,urban,5.3972,51.4081
SPO-NL00014_06001_100,PM2.5,16.607,2009,Background,urban,4.8662,52.3597
SPO-NL00016_06001_100,PM2.5,18.271,2011,Background,urban,4.8702,52.394
SPO-NL00014_06001_101,PM2.5,17.436,2010,Background,urban,4.8662,52.3597
SPO-NL00016_06001_100,PM2.5,17.827,2010,Background,urban,4.8702,52.394
SPO-NL00014_06001_101,PM2.5,17.442,2011,Background,urban,4.8662,52.3597
SPO-NL00007_06001_100,PM2.5,15.508,2012,Traffic,urban,4.8452,52.3813
SPO-NL00012_06001_100,PM2.5,17.113,2012,Traffic,urban,4.8878,52.39
SPO-NL00016_06001_100,PM2.5,13.642,2012,Background,urban,4.8702,52.394
SPO-NL00020_06001_100,PM2.5,21.767,2012,Traffic,urban,4.8603,52.3748
SPO-NL00017_06001_100,PM2.5,16.789,2012,Traffic,urban,4.8997,52.358
SPO-NL00014_06001_101,PM2.5,15.144,2012,Background,urban,4.8662,52.3597
SPO-NL00448_06001_100,PM2.5,16.755,2010,Traffic,urban,4.4613,51.9271
SPO-NL00448_06001_100,PM2.5,12.934,2012,Traffic,urban,4.4613,51.9271
SPO-NL00448_06001_100,PM2.5,18.299,2008,Traffic,urban,4.4613,51.9271
SPO-NL00448_06001_100,PM2.5,15.174,2009,Traffic,urban,4.4613,51.9271
SPO-NL00448_06001_100,PM2.5,16.737,2011,Traffic,urban,4.4613,51.9271
SPO-NL00494_06001_100,PM2.5,18.115,2011,Background,urban,4.4014,51.9214
SPO-NL00494_06001_100,PM2.5,17.195,2009,Background,urban,4.4014,51.9214
SPO-NL00494_06001_100,PM2.5,17.032,2010,Background,urban,4.4014,51.9214
SPO-NL00488_06001_100,PM2.5,13.977,2012,Background,urban,4.4875,51.8936
SPO-NL00487_06001_100,PM2.5,16.654,2012,Traffic,urban,4.4807,51.8911
SPO-NL00485_06001_100,PM2.5,14.629,2012,Industrial,urban,4.3552,51.8674
SPO-NL00494_06001_100,PM2.5,13.608,2012,Background,urban,4.4014,51.9214
SPO-NL00418_06001_100,PM2.5,17.504,2008,Background,urban,4.4799,51.9142
SPO-NL00418_06001_100,PM2.5,14.052,2012,Background,urban,4.4799,51.9142
SPO-NL00418_06001_100,PM2.5,16.895,2009,Background,urban,4.4799,51.9142
SPO-NL00418_06001_100,PM2.5,16.81,2011,Background,urban,4.4799,51.9142
SPO-NL00418_06001_100,PM2.5,18.121,2010,Background,urban,4.4799,51.9142
SPO-NL00433_06001_100,PM2.5,17.338,2008,Traffic,urban,4.3263,51.9105
SPO-NL00433_06001_100,PM2.5,18.195,2009,Traffic,urban,4.3263,51.9105
SPO-NL00433_06001_100,PM2.5,17.058,2010,Traffic,urban,4.3263,51.9105
SPO-NL00433_06001_100,PM2.5,16.201,2011,Traffic,urban,4.3263,51.9105
SPO-NL00433_06001_100,PM2.5,12.981,2012,Traffic,urban,4.3263,51.9105
SPO-NL00636_06001_100,PM2.5,14.757,2009,Traffic,urban,5.1245,52.105
SPO-NL00636_06001_100,PM2.5,17.865,2011,Traffic,urban,5.1245,52.105
SPO-NL00636_06001_100,PM2.5,17.368,2010,Traffic,urban,5.1245,52.105
SPO-NL00636_06001_100,PM2.5,14.019,2012,Traffic,urban,5.1245,52.105
SPO-NL00643_06001_100,PM2.5,19.207,2009,Background,urban,5.1282,52.1013
SPO-NL00643_06001_100,PM2.5,17.513,2011,Background,urban,5.1282,52.1013
SPO-NL00643_06001_100,PM2.5,17.269,2010,Background,urban,5.1282,52.1013
SPO-NL00643_06001_100,PM2.5,12.352,2012,Background,urban,5.1282,52.1013
SPO_PL0197A_6001_001,PM2.5,30.718,2012,Traffic,urban,17.0127,51.0862
SPO_PL0249A_6001_001,PM2.5,20.708,2006,Traffic,urban,14.5539,53.4322
SPO_PL0140A_6001_001,PM2.5,33.929,2005,Traffic,urban,21.0047,52.2193
SPO_PL0140A_6001_001,PM2.5,39.538,2009,Traffic,urban,21.0047,52.2193
SPO_PL0140A_6001_001,PM2.5,21.766,2008,Traffic,urban,21.0047,52.2193
SPO_PL0140A_6001_001,PM2.5,33.742,2010,Traffic,urban,21.0047,52.2193
SPO_PL0140A_6001_001,PM2.5,38.816,2006,Traffic,urban,21.0047,52.2193
SPO_PL0140A_6001_001,PM2.5,34.285,2004,Traffic,urban,21.0047,52.2193
SPO_PL0140A_6001_001,PM2.5,31.64,2011,Traffic,urban,21.0047,52.2193
SPO_PL0140A_6001_001,PM2.5,25.619,2007,Traffic,urban,21.0047,52.2193
SPO_PL0012A_6001_001,PM2.5,56.314,2002,Traffic,urban,19.9262,50.0577
SPO_PL0012A_6001_001,PM2.5,104.15,2003,Traffic,urban,19.9262,50.0577
SPO_PL0012A_6001_001,PM2.5,46.203,2012,Traffic,urban,19.9262,50.0577
SPO_PL0012A_6001_001,PM2.5,61.131,2010,Traffic,urban,19.9262,50.0577
SPO_PL0012A_6001_001,PM2.5,54.977,2011,Traffic,urban,19.9262,50.0577
SPO-PL0038A_06001_100,PM2.5,46.335,2003,Background,urban,19.9325,50.0903
SPO_PL0100A_6001_001,PM2.5,31.352,2009,Background,urban,19.4529,51.7764
SPO-PL0172A_06001_100,PM2.5,19.223,2010,Background,urban,17.0467,54.4636
SPO-PL0414A_06001_100,PM2.5,46.648,2009,Background,urban,22.7829,49.7824
SPO-PL0414A_06001_100,PM2.5,39.348,2012,Background,urban,22.7829,49.7824
SPO-PL0038A_06001_100,PM2.5,39.244,2009,Background,urban,19.9325,50.0903
SPO_PL0071A_6001_002,PM2.5,24.43,2009,Background,urban,18.6661,53.0286
SPO-PL0119A_06001_100,PM2.5,46.625,2010,Background,urban,20.6883,49.6272
SPO-PL0172A_06001_100,PM2.5,17.35,2009,Background,urban,17.0467,54.4636
SPO-PL0224A_06001_100,PM2.5,24.453,2010,Background,urban,22.0107,50.034
SPO-PL0172A_06001_100,PM2.5,14.727,2008,Background,urban,17.0467,54.4636
SPO-PL0274A_06001_100,PM2.5,19.52,2008,Background,urban,21.0478,52.1606
SPO-PL0053A_06001_100,PM2.5,13.526,2008,Background,urban,18.55,54.4833
SPO_PL0192A_6001_001,PM2.5,27.912,2010,Background,urban,16.2697,50.7687
SPO-PL0224A_06001_100,PM2.5,23.776,2009,Background,urban,22.0107,50.034
SPO_PL0096A_6001_002,PM2.5,24.812,2011,Background,urban,19.5298,51.758
SPO-PL0038A_06001_100,PM2.5,33.493,2008,Background,urban,19.9325,50.0903
SPO_PL0071A_6001_001,PM2.5,14.716,2012,Background,urban,18.6661,53.0286
SPO_PL0100A_6001_001,PM2.5,23.788,2005,Background,urban,19.4529,51.7764
SPO_PL0100A_6001_001,PM2.5,23.113,2008,Background,urban,19.4529,51.7764
SPO_PL0071A_6001_001,PM2.5,24.43,2009,Background,urban,18.6661,53.0286
SPO_PL0071A_6001_001,PM2.5,32.399,2010,Background,urban,18.6661,53.0286
SPO_PL0190A_6001_001,PM2.5,30.757,2010,Background,urban,16.1805,51.2045
SPO_PL0075A_6001_001,PM2.5,19.354,2011,Background,urban,19.0364,52.6647
SPO_PL0100A_6001_001,PM2.5,24.632,2006,Background,urban,19.4529,51.7764
SPO-PL0172A_06001_100,PM2.5,22.0,2006,Background,urban,17.0467,54.4636
SPO_PL0192A_6001_001,PM2.5,22.387,2012,Background,urban,16.2697,50.7687
SPO-PL0522A_06001_100,PM2.5,23.022,2010,Background,urban,18.6203,54.3803
SPO_PL0190A_6001_001,PM2.5,25.555,2012,Background,urban,16.1805,51.2045
SPO_PL0491A_6001_001,PM2.5,17.381,2011,Background,urban,18.1321,53.1515
SPO_PL0491A_6001_001,PM2.5,19.852,2010,Background,urban,18.1321,53.1515
SPO-PL0087A_06001_100,PM2.5,23.365,2009,Background,urban,22.5075,51.2394
SPO-PL0242A_06001_100,PM2.5,40.439,2008,Background,urban,18.7724,50.3165
SPO_PL0071A_6001_001,PM2.5,23.479,2011,Background,urban,18.6661,53.0286
SPO-PL0224A_06001_101,PM2.5,29.21,2011,Background,urban,22.0107,50.034
SPO_PL0136A_6001_001,PM2.5,27.909,2010,Background,urban,19.7098,52.5509
SPO_PL0136A_6001_001,PM2.5,27.925,2011,Background,urban,19.7098,52.5509
SPO_PL0136A_6001_001,PM2.5,24.105,2012,Background,urban,19.7098,52.5509
SPO-PL0122A_06001_100,PM2.5,29.024,2009,Background,urban,20.9836,50.0161
SPO-PL0274A_06001_100,PM2.5,23.173,2009,Background,urban,21.0478,52.1606
SPO_PL0039A_6001_001,PM2.5,48.914,2002,Background,urban,20.0535,50.0693
SPO_PL0071A_6001_002,PM2.5,32.399,2010,Background,urban,18.6661,53.0286
SPO_PL0502A_6001_001,PM2.5,31.431,2011,Background,urban,21.0042,50.0202
SPO-PL0194A_06001_100,PM2.5,32.628,2009,Background,urban,17.0293,51.1294
SPO_PL0085A_6001_001,PM2.5,22.396,2012,Background,urban,22.5517,51.2731
SPO_PL0550A_6001_001,PM2.5,42.74,2012,Background,urban,20.7144,49.6193
SPO_PL0490A_6001_001,PM2.5,31.918,2010,Background,urban,17.0592,51.1035
SPO_PL0115A_6001_001,PM2.5,29.653,2012,Background,urban,19.4212,51.8567
SPO-PL0414A_06001_100,PM2.5,41.288,2010,Background,urban,22.7829,49.7824
SPO-PL0414A_06001_100,PM2.5,36.625,2011,Background,urban,22.7829,49.7824
SPO_PL0190A_6001_001,PM2.5,29.866,2011,Background,urban,16.1805,51.2045
SPO_PL0075A_6001_001,PM2.5,21.747,2012,Background,urban,19.0364,52.6647
SPO_PL0096A_6001_002,PM2.5,23.365,2009,Background,urban,19.5298,51.758
SPO_PL0171A_6001_001,PM2.5,16.188,2011,Background,urban,17.0467,54.4636
SPO_PL0081A_6001_001,PM2.5,21.876,2011,Background,urban,23.5146,51.1309
SPO-PL0213A_06001_100,PM2.5,16.918,2012,Background,urban,15.5189,51.9398
SPO-PL0096A_06001_100,PM2.5,23.365,2009,Background,urban,19.5298,51.758
SPO_PL0510A_6001_001,PM2.5,37.306,2011,Background,urban,19.6887,51.4078
SPO_PL0091A_6001_001,PM2.5,25.715,2011,Background,urban,23.2902,50.7166
SPO_PL0039A_6001_001,PM2.5,37.61,2003,Background,urban,20.0535,50.0693
SPO_PL0039A_6001_001,PM2.5,37.595,2008,Background,urban,20.0535,50.0693
SPO_PL0502A_6001_001,PM2.5,32.293,2010,Background,urban,21.0042,50.0202
SPO_PL0510A_6001_001,PM2.5,29.807,2010,Background,urban,19.6887,51.4078
SPO-PL0274A_06001_100,PM2.5,29.09,2010,Background,urban,21.0478,52.1606
SPO_PL0496A_6001_001,PM2.5,22.289,2012,Background,urban,23.1817,53.1293
SPO_PL0490A_6001_001,PM2.5,28.252,2011,Background,urban,17.0592,51.1035
SPO_PL0085A_6001_001,PM2.5,25.088,2010,Background,urban,22.5517,51.2731
SPO_PL0085A_6001_001,PM2.5,23.216,2011,Background,urban,22.5517,51.2731
SPO-PL0172A_06001_100,PM2.5,16.188,2011,Background,urban,17.0467,54.4636
SPO_PL0100A_6001_001,PM2.5,17.102,2007,Background,urban,19.4529,51.7764
SPO-PL0242A_06001_100,PM2.5,34.597,2009,Background,urban,18.7724,50.3165
SPO_PL0091A_6001_001,PM2.5,20.857,2012,Background,urban,23.2902,50.7166
SPO_PL0096A_6001_002,PM2.5,24.497,2012,Background,urban,19.5298,51.758
SPO_PL0008A_6001_002,PM2.5,34.625,2012,Background,urban,18.975,50.2646
SPO_PL0115A_6001_001,PM2.5,30.11,2011,Background,urban,19.4212,51.8567
SPO_PL0143A_6001_001,PM2.5,25.555,2012,Background,urban,21.0425,52.2909
SPO_PL0071A_6001_002,PM2.5,23.479,2011,Background,urban,18.6661,53.0286
SPO_PL0492A_6001_001,PM2.5,17.326,2011,Background,urban,15.2463,52.747
SPO_PL0494A_6001_001,PM2.5,24.941,2011,Background,urban,17.9503,50.6769
SPO-PL0213A_06001_100,PM2.5,31.507,2009,Background,urban,15.5189,51.9398
SPO_PL0064A_6001_001,PM2.5,20.29,2009,Background,urban,17.9957,53.1341
SPO_PL0213A_6001_002,PM2.5,25.518,2010,Background,urban,15.5189,51.9398
SPO_PL0052A_6001_001,PM2.5,19.09,2011,Background,urban,18.6203,54.3803
SPO-PL0096A_06001_100,PM2.5,22.895,2010,Background,urban,19.5298,51.758
SPO-PL0224A_06001_101,PM2.5,25.498,2012,Background,urban,22.0107,50.034
SPO_PL0493A_6001_001,PM2.5,25.791,2010,Background,urban,21.1713,51.4153
SPO_PL0538A_6001_001,PM2.5,29.248,2012,Background,urban,22.282,52.1721
SPO_PL0213A_6001_002,PM2.5,19.797,2011,Background,urban,15.5189,51.9398
SPO_PL0081A_6001_001,PM2.5,20.356,2012,Background,urban,23.5146,51.1309
SPO-PL0238A_06001_100,PM2.5,35.071,2009,Background,urban,18.6557,50.2795
SPO_PL0491A_6001_001,PM2.5,18.615,2012,Background,urban,18.1321,53.1515
SPO_PL0091A_6001_001,PM2.5,25.882,2010,Background,urban,23.2902,50.7166
SPO_PL0096A_6001_002,PM2.5,22.895,2010,Background,urban,19.5298,51.758
SPO_PL0100A_6001_001,PM2.5,29.431,2010,Background,urban,19.4529,51.7764
SPO-PL0096A_06001_100,PM2.5,24.497,2012,Background,urban,19.5298,51.758
SPO-PL0213A_06001_100,PM2.5,19.797,2011,Background,urban,15.5189,51.9398
SPO_PL0492A_6001_001,PM2.5,18.799,2010,Background,urban,15.2463,52.747
SPO_PL0492A_6001_001,PM2.5,16.869,2012,Background,urban,15.2463,52.747
SPO-PL0274A_06001_100,PM2.5,22.446,2007,Background,urban,21.0478,52.1606
SPO_PL0151A_6001_001,PM2.5,33.024,2011,Background,urban,22.0544,53.1814
SPO-PL0194A_06001_100,PM2.5,21.545,2008,Background,urban,17.0293,51.1294
SPO-PL0194A_06001_100,PM2.5,37.649,2010,Background,urban,17.0293,51.1294
SPO_PL0151A_6001_001,PM2.5,33.203,2012,Background,urban,22.0544,53.1814
SPO_PL0213A_6001_002,PM2.5,16.918,2012,Background,urban,15.5189,51.9398
SPO_PL0148A_6001_001,PM2.5,27.054,2011,Background,urban,23.1559,53.1267
SPO_PL0148A_6001_001,PM2.5,24.667,2012,Background,urban,23.1559,53.1267
SPO_PL0039A_6001_001,PM2.5,40.759,2010,Background,urban,20.0535,50.0693
SPO_PL0501A_6001_002,PM2.5,35.558,2010,Background,urban,19.9492,50.0106
SPO_PL0501A_6001_002,PM2.5,37.273,2011,Background,urban,19.9492,50.0106
SPO_PL0510A_6001_001,PM2.5,34.041,2012,Background,urban,19.6887,51.4078
SPO_PL0502A_6001_001,PM2.5,33.783,2012,Background,urban,21.0042,50.0202
SPO-PL0521A_06001_100,PM2.5,20.382,2010,Background,urban,18.7862,54.0822
SPO-PL0087A_06001_100,PM2.5,18.613,2008,Background,urban,22.5075,51.2394
SPO_PL0141A_6001_002,PM2.5,24.24,2011,Background,urban,21.0338,52.1608
SPO_PL0496A_6001_001,PM2.5,20.853,2011,Background,urban,23.1817,53.1293
SPO_PL0192A_6001_001,PM2.5,21.76,2011,Background,urban,16.2697,50.7687
SPO_PL0039A_6001_001,PM2.5,37.607,2012,Background,urban,20.0535,50.0693
SPO_PL0489A_6001_001,PM2.5,33.889,2009,Background,urban,18.6912,50.0287
SPO_PL0052A_6001_001,PM2.5,20.511,2010,Background,urban,18.6203,54.3803
SPO_PL0496A_6001_001,PM2.5,23.727,2010,Background,urban,23.1817,53.1293
SPO_PL0494A_6001_001,PM2.5,25.881,2012,Background,urban,17.9503,50.6769
SPO_PL0100A_6001_001,PM2.5,18.59,2004,Background,urban,19.4529,51.7764
SPO_PL0495A_6001_002,PM2.5,27.873,2010,Background,urban,22.0106,50.0242
SPO_PL0136A_6001_001,PM2.5,24.021,2009,Background,urban,19.7098,52.5509
SPO_PL0064A_6001_001,PM2.5,27.75,2010,Background,urban,17.9957,53.1341
SPO_PL0039A_6001_001,PM2.5,42.976,2011,Background,urban,20.0535,50.0693
SPO_PL0495A_6001_002,PM2.5,29.978,2011,Background,urban,22.0106,50.0242
SPO_PL0490A_6001_001,PM2.5,26.807,2012,Background,urban,17.0592,51.1035
SPO_PL0064A_6001_001,PM2.5,22.132,2012,Background,urban,17.9957,53.1341
SPO_PL0493A_6001_001,PM2.5,24.893,2012,Background,urban,21.1713,51.4153
SPO_PL0501A_6001_002,PM2.5,41.342,2012,Background,urban,19.9492,50.0106
SPO_PL0008A_6001_002,PM2.5,29.851,2009,Background,urban,18.975,50.2646
SPO_PL0075A_6001_001,PM2.5,21.475,2010,Background,urban,19.0364,52.6647
SPO_PL0283A_6001_002,PM2.5,34.95,2011,Background,urban,20.605,50.8725
SPO_PL0283A_6001_002,PM2.5,29.932,2012,Background,urban,20.605,50.8725
SPO-PL0038A_06001_100,PM2.5,42.139,2002,Background,urban,19.9325,50.0903
SPO-PL0248A_06001_100,PM2.5,14.923,2012,Background,urban,14.6633,53.381
SPO_PL0499A_6001_001,PM2.5,42.346,2010,Background,urban,19.0232,49.8064
SPO_PL0493A_6001_001,PM2.5,26.2,2011,Background,urban,21.1713,51.4153
SPO_PL0115A_6001_001,PM2.5,27.763,2009,Background,urban,19.4212,51.8567
SPO_PL0500A_6001_001,PM2.5,15.348,2010,Background,urban,16.1932,54.2072
SPO_PL0248A_6001_002,PM2.5,18.951,2009,Background,urban,14.6633,53.381
SPO_PL0248A_6001_002,PM2.5,14.923,2012,Background,urban,14.6633,53.381
SPO_PL0081A_6001_001,PM2.5,23.962,2010,Background,urban,23.5146,51.1309
SPO_PL0238A_6001_002,PM2.5,35.071,2009,Background,urban,18.6557,50.2795
SPO_PL0500A_6001_001,PM2.5,12.716,2011,Background,urban,16.1932,54.2072
SPO_PL0141A_6001_002,PM2.5,23.615,2009,Background,urban,21.0338,52.1608
SPO_PL0497A_6001_001,PM2.5,17.301,2011,Background,urban,18.6143,54.3986
SPO_PL0141A_6001_002,PM2.5,28.75,2012,Background,urban,21.0338,52.1608
SPO_PL0141A_6001_002,PM2.5,27.889,2007,Background,urban,21.0338,52.1608
SPO_PL0498A_6001_001,PM2.5,30.199,2012,Background,urban,19.107,50.8019
SPO-PL0096A_06001_100,PM2.5,24.812,2011,Background,urban,19.5298,51.758
SPO_PL0489A_6001_001,PM2.5,32.969,2011,Background,urban,18.6912,50.0287
SPO-PL0238A_06001_100,PM2.5,34.245,2011,Background,urban,18.6557,50.2795
SPO-PL0238A_06001_100,PM2.5,33.913,2012,Background,urban,18.6557,50.2795
SPO_PL0495A_6001_002,PM2.5,28.415,2012,Background,urban,22.0106,50.0242
SPO_PL0503A_6001_002,PM2.5,28.472,2012,Background,urban,18.0493,51.7481
SPO_PL0071A_6001_002,PM2.5,14.716,2012,Background,urban,18.6661,53.0286
SPO_PL0141A_6001_002,PM2.5,28.261,2010,Background,urban,21.0338,52.1608
SPO_PL0039A_6001_001,PM2.5,45.81,2009,Background,urban,20.0535,50.0693
SPO_PL0498A_6001_001,PM2.5,40.94,2010,Background,urban,19.107,50.8019
SPO-IT0935A_06001_500,PM2.5,26.191,2011,Traffic,urban,14.7822,40.9233
SPO.IT1487A_6001_BETA_2015-07-30_01:00:00,PM2.5,16.135,2010,Traffic,urban,14.3312,41.078
SPO.IT1588A_6001_BETA_2009-01-13_00:00:00,PM2.5,25.288,2012,Traffic,urban,8.8203,45.8169
SPO.IT1487A_6001_BETA_2015-07-30_01:00:00,PM2.5,19.604,2012,Traffic,urban,14.3312,41.078
SPO-IT0898A_06001_500,PM2.5,22.184,2010,Traffic,urban,14.2513,40.8542
SPO-IT0935A_06001_500,PM2.5,17.127,2010,Traffic,urban,14.7822,40.9233
SPO.IT1487A_6001_BETA_2015-07-30_01:00:00,PM2.5,19.524,2008,Traffic,urban,14.3312,41.078
